-0.0796675822939087	-0.35425427890191
-0.0739745605018686	-0.35402761216623
-0.0682815793508991	-0.353745192625331
-0.0625886477232349	-0.353406967507851
-0.0568957744963801	-0.353012873546127
-0.0512029685422597	-0.352562836927122
-0.0455102387263726	-0.352056773235061
-0.039817593906944	-0.351494587385691
-0.0341250429340801	-0.350876173552055
-0.0284325946489219	-0.350201415081645
-0.0227402578828009	-0.34947018440482
-0.0170480414563957	-0.348682342934314
-0.0113559541788891	-0.347837740955678
-0.00566400484712644	-0.346936217508479
2.77977552241922e-05	-0.345977600258031
0.00571944485851156	-0.344961705357471
0.0114109277079388	-0.343888337299925
0.0171022375643997	-0.342757288760512
0.0227933657053137	-0.341568340427922
0.0284843034254589	-0.340321260825271
0.034175042037804	-0.33901580611991
0.0398655728743376	-0.337651719921865
0.0455558872868968	-0.336228733070549
0.051245976647993	-0.334746563409347
0.0569358323516362	-0.333204915547686
0.0626254458141569	-0.331603480610145
0.0683148084750265	-0.329941935972139
0.0740039117976746	-0.328219944981693
0.0796927472703047	-0.326437156666784
0.0853813064067074	-0.324593205427676
0.0910695807470706	-0.322687710713689
0.0967575618587884	-0.32072027668374
0.102445241337266	-0.318690491850018
0.108132610806723	-0.316597928704066
0.113819661920993	-0.314442143324525
0.119506386364322	-0.31222267496575
0.12519277585216	-0.309939045626433
0.130878822131956	-0.307590759597348
0.136564516983946	-0.305177302987255
0.142249852221934	-0.302698143225952
0.147934819694079	-0.300152728543391
0.15361941128367	-0.297540487423709
0.159303618909905	-0.294860828032972
0.16498743452866	-0.292113137619309
0.170670850133258	-0.289296781884085
0.176353857755234	-0.28641110432262
0.182036449465098	-0.283455425532918
0.187718617373091	-0.280429042490721
0.193400353629936	-0.27733122778913
0.199081650427592	-0.274161228840904
0.2047625	-0.270918267041414
0.210281650427592	-0.267767611627954
0.215800353629936	-0.264688334259846
0.221318617373091	-0.261679647666078
0.226836449465098	-0.258740790745243
0.232353857755234	-0.255871027729313
0.237870850133258	-0.253069647386731
0.24338743452866	-0.250335962262817
0.248903618909905	-0.247669307955595
0.25441941128367	-0.245069042425272
0.259934819694079	-0.242534545335701
0.265449852221934	-0.24006521742627
0.270964516983946	-0.237660479912758
0.276478822131957	-0.235319773915762
0.28199277585216	-0.233042559915413
0.287506386364322	-0.230828317231155
0.293019661920993	-0.228676543525445
0.298532610806723	-0.22658675433029
0.304045241337266	-0.224558482595609
0.309557561858788	-0.222591278258462
0.315069580747071	-0.220684707832249
0.320581306406707	-0.218838354015024
0.326092747270305	-0.217051815316136
0.331603911797675	-0.215324705700443
0.337114808475027	-0.213656654249376
0.342625445814157	-0.212047304838214
0.348135832351636	-0.210496315828915
0.353645976647993	-0.209003359777934
0.359155887286897	-0.207568123158453
0.364665572874338	-0.206190306096514
0.370175042037804	-0.204869622120558
0.375684303425459	-0.203605797923899
0.381193365705314	-0.202398573139717
0.3867022375644	-0.201247700128142
0.392210927707939	-0.200152943775056
0.397719444858512	-0.199114081302257
0.403227797755224	-0.198130902088642
0.408735995152874	-0.197203207502094
0.414244045821111	-0.196330810741793
0.419751958543604	-0.195513536690663
0.425259742117199	-0.194751221777705
0.430767405351078	-0.194043713849991
0.43627495706592	-0.193390872054085
0.441782406093056	-0.192792566726705
0.447289761273628	-0.192248679294434
0.45279703145774	-0.191759102182315
0.45830422550362	-0.191323738731179
0.463811352276765	-0.190942503123564
0.469318420649101	-0.190615320318107
0.474825439498131	-0.190342125992305
0.480332417706091	-0.190122866493538
