$1......2.......3.......4.......5.......6.......7.......8.......
GRID          61        0.075   0.      0.      
GRID          62        0.07625 0.      0.      
GRID          63        0.0775  0.      0.      
GRID          64        0.07875 0.      0.      
GRID          65        0.08    0.      0.      
GRID          66        0.08125 0.      0.      
GRID          67        0.0825  0.      0.      
GRID          68        0.08375 0.      0.      
GRID          69        0.085   0.      0.      
GRID          70        0.08625 0.      0.      
GRID          71        0.0875  0.      0.      
GRID          72        0.08875 0.      0.      
GRID          73        0.09    0.      0.      
GRID          74        0.09125 0.      0.      
GRID          75        0.0925  0.      0.      
GRID          76        0.09375 0.      0.      
GRID          77        0.095   0.      0.      
GRID          78        0.09625 0.      0.      
GRID          79        0.0975  0.      0.      
GRID          80        0.09875 0.      0.      
GRID          81        0.1     0.      0.      
GRID          82        0.10125 0.      0.      
GRID          83        0.1025  0.      0.      
GRID          84        0.10375 0.      0.      
GRID          85        0.105   0.      0.      
GRID          86        0.10625 0.      0.      
GRID          87        0.1075  0.      0.      
GRID          88        0.10875 0.      0.      
GRID          89        0.11    0.      0.      
GRID          90        0.11125 0.      0.      
GRID          91        0.1125  0.      0.      
GRID          92        0.11375 0.      0.      
GRID          93        0.115   0.      0.      
GRID          94        0.11625 0.      0.      
GRID          95        0.1175  0.      0.      
GRID          96        0.11875 0.      0.      
GRID          97        0.12    0.      0.      
GRID          98        0.12125 0.      0.      
GRID          99        0.1225  0.      0.      
GRID         100        0.12375 0.      0.      
GRID         101        0.125   0.      0.      
GRID         102        0.12625 0.      0.      
GRID         103        0.1275  0.      0.      
GRID         104        0.12875 0.      0.      
GRID         105        0.13    0.      0.      
GRID         106        0.13125 0.      0.      
GRID         107        0.1325  0.      0.      
GRID         108        0.13375 0.      0.      
GRID         109        0.135   0.      0.      
GRID         110        0.13625 0.      0.      
GRID         111        0.1375  0.      0.      
GRID         112        0.13875 0.      0.      
GRID         113        0.14    0.      0.      
GRID         114        0.14125 0.      0.      
GRID         115        0.1425  0.      0.      
GRID         116        0.14375 0.      0.      
GRID         117        0.145   0.      0.      
GRID         118        0.14625 0.      0.      
GRID         119        0.1475  0.      0.      
GRID         120        0.14875 0.      0.      
GRID         121        0.15    0.      0.      
GRID         122        0.15125 0.      0.      
GRID         123        0.1525  0.      0.      
GRID         124        0.15375 0.      0.      
GRID         125        0.155   0.      0.      
GRID         126        0.15625 0.      0.      
GRID         127        0.1575  0.      0.      
GRID         128        0.15875 0.      0.      
GRID         129        0.16    0.      0.      
GRID         130        0.16125 0.      0.      
GRID         131        0.1625  0.      0.      
GRID         132        0.16375 0.      0.      
GRID         133        0.165   0.      0.      
GRID         134        0.16625 0.      0.      
GRID         135        0.1675  0.      0.      
GRID         136        0.16875 0.      0.      
GRID         137        0.17    0.      0.      
GRID         138        0.17125 0.      0.      
GRID         139        0.1725  0.      0.      
GRID         140        0.17375 0.      0.      
GRID         141        0.175   0.      0.      
GRID         142        0.17625 0.      0.      
GRID         143        0.1775  0.      0.      
GRID         144        0.17875 0.      0.      
GRID         145        0.18    0.      0.      
GRID         146        0.18125 0.      0.      
GRID         147        0.1825  0.      0.      
GRID         148        0.18375 0.      0.      
GRID         149        0.185   0.      0.      
GRID         150        0.18625 0.      0.      
GRID         151        0.1875  0.      0.      
GRID         152        0.18875 0.      0.      
GRID         153        0.19    0.      0.      
GRID         154        0.19125 0.      0.      
GRID         155        0.1925  0.      0.      
GRID         156        0.19375 0.      0.      
GRID         157        0.195   0.      0.      
GRID         158        0.19625 0.      0.      
GRID         159        0.1975  0.      0.      
GRID         160        0.19875 0.      0.      
GRID         161        0.2     0.      0.      
GRID         162        0.20125 0.      0.      
GRID         163        0.2025  0.      0.      
GRID         164        0.20375 0.      0.      
GRID         165        0.205   0.      0.      
GRID         166        0.20625 0.      0.      
GRID         167        0.2075  0.      0.      
GRID         168        0.20875 0.      0.      
GRID         169        0.21    0.      0.      
GRID         170        0.21125 0.      0.      
GRID         171        0.2125  0.      0.      
GRID         172        0.21375 0.      0.      
GRID         173        0.215   0.      0.      
GRID         174        0.21625 0.      0.      
GRID         175        0.2175  0.      0.      
GRID         176        0.21875 0.      0.      
GRID         177        0.22    0.      0.      
GRID         178        0.22125 0.      0.      
GRID         179        0.2225  0.      0.      
GRID         180        0.22375 0.      0.      
GRID         181        0.225   0.      0.      
GRID         182        0.22625 0.      0.      
GRID         183        0.2275  0.      0.      
GRID         184        0.22875 0.      0.      
GRID         185        0.23    0.      0.      
GRID         186        0.23125 0.      0.      
GRID         187        0.2325  0.      0.      
GRID         188        0.23375 0.      0.      
GRID         189        0.235   0.      0.      
GRID         190        0.23625 0.      0.      
GRID         191        0.2375  0.      0.      
GRID         192        0.23875 0.      0.      
GRID         193        0.24    0.      0.      
GRID         194        0.24125 0.      0.      
GRID         195        0.2425  0.      0.      
GRID         196        0.24375 0.      0.      
GRID         197        0.245   0.      0.      
GRID         198        0.24625 0.      0.      
GRID         199        0.2475  0.      0.      
GRID         200        0.24875 0.      0.      
GRID         201        0.25    0.      0.      
GRID         202        0.25125 0.      0.      
GRID         203        0.2525  0.      0.      
GRID         204        0.25375 0.      0.      
GRID         205        0.255   0.      0.      
GRID         206        0.25625 0.      0.      
GRID         207        0.2575  0.      0.      
GRID         208        0.25875 0.      0.      
GRID         209        0.26    0.      0.      
GRID         210        0.26125 0.      0.      
GRID         211        0.2625  0.      0.      
GRID         212        0.26375 0.      0.      
GRID         213        0.265   0.      0.      
GRID         214        0.26625 0.      0.      
GRID         215        0.2675  0.      0.      
GRID         216        0.26875 0.      0.      
GRID         217        0.27    0.      0.      
GRID         218        0.27125 0.      0.      
GRID         219        0.2725  0.      0.      
GRID         220        0.27375 0.      0.      
GRID         221        0.275   0.      0.      
GRID         222        0.27625 0.      0.      
GRID         223        0.2775  0.      0.      
GRID         224        0.27875 0.      0.      
GRID         225        0.28    0.      0.      
GRID         226        0.28125 0.      0.      
GRID         227        0.2825  0.      0.      
GRID         228        0.28375 0.      0.      
GRID         229        0.285   0.      0.      
GRID         230        0.28625 0.      0.      
GRID         231        0.2875  0.      0.      
GRID         232        0.28875 0.      0.      
GRID         233        0.29    0.      0.      
GRID         234        0.29125 0.      0.      
GRID         235        0.2925  0.      0.      
GRID         236        0.29375 0.      0.      
GRID         237        0.295   0.      0.      
GRID         238        0.29625 0.      0.      
GRID         239        0.2975  0.      0.      
GRID         240        0.29875 0.      0.      
GRID         241        0.3     0.      0.      
GRID         242        0.30125 0.      0.      
GRID         243        0.3025  0.      0.      
GRID         244        0.30375 0.      0.      
GRID         245        0.305   0.      0.      
GRID         246        0.30625 0.      0.      
GRID         247        0.3075  0.      0.      
GRID         248        0.30875 0.      0.      
GRID         249        0.31    0.      0.      
GRID         250        0.31125 0.      0.      
GRID         251        0.3125  0.      0.      
GRID         252        0.31375 0.      0.      
GRID         253        0.315   0.      0.      
