$1......2.......3.......4.......5.......6.......7.......8.......
GRID           1        0.      0.      0.      
GRID         520        0.0616660.0033330.      
GRID         521        0.0633330.0033330.      
GRID         522        0.065   0.0033330.      
GRID         523        0.0666660.0033330.      
GRID         524        0.0683330.0033330.      
GRID         525        0.07    0.0033330.      
GRID         526        0.0716660.0033330.      
GRID         527        0.0733330.0033330.      
GRID         528        0.075   0.0033330.      
GRID         529        0.0766660.0033330.      
GRID         530        0.0783330.0033330.      
GRID         531        0.08    0.0033330.      
GRID         532        0.0816660.0033330.      
GRID         533        0.0833330.0033330.      
GRID         534        0.085   0.0033330.      
GRID         535        0.0866660.0033330.      
GRID         536        0.0883330.0033330.      
GRID         537        0.09    0.0033330.      
GRID         538        0.0916660.0033330.      
GRID         539        0.0933330.0033330.      
GRID         540        0.095   0.0033330.      
GRID         541        0.0966660.0033330.      
GRID         542        0.0983330.0033330.      
GRID         543        0.1     0.0033330.      
GRID         544        0.1016670.0033330.      
GRID         545        0.1033330.0033330.      
GRID         546        0.105   0.0033330.      
GRID         547        0.1066670.0033330.      
GRID         548        0.1083330.0033330.      
GRID         549        0.11    0.0033330.      
GRID         550        0.1116670.0033330.      
GRID         551        0.1133330.0033330.      
GRID         552        0.115   0.0033330.      
GRID         553        0.1166670.0033330.      
GRID         554        0.1183330.0033330.      
GRID         555        0.12    0.0033330.      
GRID         556        0.1216670.0033330.      
GRID         557        0.1233330.0033330.      
GRID         558        0.125   0.0033330.      
GRID         559        0.1266670.0033330.      
GRID         560        0.1283330.0033330.      
GRID         561        0.13    0.0033330.      
GRID         562        0.1316670.0033330.      
GRID         563        0.1333330.0033330.      
GRID         564        0.135   0.0033330.      
GRID         565        0.1366670.0033330.      
GRID         566        0.1383330.0033330.      
GRID         567        0.14    0.0033330.      
GRID         568        0.1416670.0033330.      
GRID         569        0.1433330.0033330.      
GRID         570        0.145   0.0033330.      
GRID         571        0.1466670.0033330.      
GRID         572        0.1483330.0033330.      
GRID         573        0.15    0.0033330.      
GRID         574        0.1516670.0033330.      
GRID         575        0.1533330.0033330.      
GRID         576        0.155   0.0033330.      
GRID         577        0.1566670.0033330.      
GRID         578        0.1583330.0033330.      
GRID         579        0.16    0.0033330.      
GRID         580        0.1616670.0033330.      
GRID         581        0.1633330.0033330.      
GRID         582        0.165   0.0033330.      
GRID         583        0.1666670.0033330.      
GRID         584        0.1683330.0033330.      
GRID         585        0.17    0.0033330.      
GRID         586        0.1716670.0033330.      
GRID         587        0.1733330.0033330.      
GRID         588        0.175   0.0033330.      
GRID         589        0.1766670.0033330.      
GRID         590        0.1783330.0033330.      
GRID         591        0.18    0.0033330.      
GRID         592        0.1816670.0033330.      
GRID         593        0.1833330.0033330.      
GRID         594        0.185   0.0033330.      
GRID         595        0.1866670.0033330.      
GRID         596        0.1883330.0033330.      
GRID         597        0.19    0.0033330.      
GRID         598        0.1916670.0033330.      
GRID         599        0.1933330.0033330.      
GRID         600        0.195   0.0033330.      
GRID         601        0.1966670.0033330.      
GRID         602        0.1983330.0033330.      
GRID         603        0.2     0.0033330.      
GRID         604        0.2016670.0033330.      
GRID         605        0.2033330.0033330.      
GRID         606        0.205   0.0033330.      
GRID         607        0.2066670.0033330.      
GRID         608        0.2083330.0033330.      
GRID         609        0.21    0.0033330.      
GRID         610        0.2116670.0033330.      
GRID         611        0.2133330.0033330.      
GRID         612        0.215   0.0033330.      
GRID         613        0.2166670.0033330.      
GRID         614        0.2183330.0033330.      
GRID         615        0.22    0.0033330.      
GRID         616        0.2216670.0033330.      
GRID         617        0.2233330.0033330.      
GRID         618        0.225   0.0033330.      
GRID         619        0.2266670.0033330.      
GRID         620        0.2283330.0033330.      
GRID         621        0.23    0.0033330.      
GRID         622        0.2316670.0033330.      
GRID         623        0.2333330.0033330.      
GRID         624        0.235   0.0033330.      
GRID         625        0.2366670.0033330.      
GRID         626        0.2383330.0033330.      
GRID         627        0.24    0.0033330.      
GRID         628        0.2416670.0033330.      
GRID         629        0.2433330.0033330.      
GRID         630        0.245   0.0033330.      
GRID         631        0.2466670.0033330.      
GRID         632        0.2483330.0033330.      
GRID         633        0.25    0.0033330.      
GRID         634        0.2516670.0033330.      
GRID         635        0.2533330.0033330.      
GRID         636        0.255   0.0033330.      
GRID         637        0.2566670.0033330.      
GRID         638        0.2583330.0033330.      
GRID         639        0.26    0.0033330.      
GRID         640        0.2616670.0033330.      
